City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
447,Bermeo,ES,43.4209,-2.7215,64.24,72,100,3.87,overcast clouds
448,Sheridan,US,44.8333,-106.9173,58.01,43,1,1.01,clear sky
449,Conceicao Do Araguaia,BR,-8.2578,-49.2647,81.84,54,91,4.23,overcast clouds
450,Rawson,AR,-43.3002,-65.1023,57.94,43,93,11.48,overcast clouds
451,Mehamn,NO,71.0357,27.8492,38.01,95,100,26.17,light rain
452,Smolenskoye,RU,52.3044,85.0781,36.54,73,92,3.58,overcast clouds
453,Buala,SB,-8.145,159.5921,85.5,62,76,3.76,broken clouds
454,Broome,US,42.2506,-75.833,55.85,85,90,1.99,overcast clouds
455,Miyazu,JP,35.5333,135.1833,53.8,88,100,15.32,overcast clouds
456,Nouadhibou,MR,20.931,-17.0347,75.49,63,93,17.27,overcast clouds
457,Kailua,US,21.4022,-157.7394,84.18,76,90,8.05,moderate rain
458,Wahiawa,US,21.5028,-158.0236,80.92,66,90,12.66,overcast clouds
459,Tignere,CM,7.3667,12.65,64.76,99,100,2.24,moderate rain
460,Adrar,MR,20.5022,-10.0711,82.87,16,31,7.45,scattered clouds
461,Mount Gambier,AU,-37.8333,140.7667,57.58,54,96,5.97,overcast clouds
462,Songjianghe,CN,42.1859,127.479,26.06,29,0,6.98,clear sky
463,Medford,US,42.3265,-122.8756,77.7,29,1,0.0,clear sky
464,Grand Island,US,40.925,-98.342,61.61,42,1,4.61,clear sky
465,Tecoanapa,MX,16.5167,-98.75,82.92,78,22,7.02,few clouds
466,Sterling,US,39.0062,-77.4286,61.59,80,75,9.22,broken clouds
467,Manzanillo,CU,20.3433,-77.1167,78.13,82,54,3.71,broken clouds
468,Lethem,GY,3.3803,-59.7968,85.62,44,60,5.68,broken clouds
469,Lieksa,FI,63.3167,30.0167,37.51,97,100,22.82,light rain
470,Klyuchi,RU,52.2667,79.1667,36.72,66,31,3.47,scattered clouds
471,Isangel,VU,-19.55,169.2667,77.13,88,100,3.38,overcast clouds
472,Oxford,GB,51.7522,-1.256,53.46,96,85,6.26,overcast clouds
473,Fort Frances,CA,48.5999,-93.4003,52.02,55,1,4.61,clear sky
474,Bumbuna,SL,9.05,-11.7333,71.82,98,87,2.3,overcast clouds
475,Yazoo City,US,32.8551,-90.4056,63.75,51,0,6.6,clear sky
476,Ust-Nera,RU,64.5667,143.2,3.9,90,50,4.88,scattered clouds
477,Caceres,ES,39.522,-6.3748,60.8,55,100,2.3,overcast clouds
478,Bojnurd,IR,37.4747,57.329,40.95,48,0,0.0,clear sky
479,Bunia,CD,1.5667,30.25,62.37,95,53,2.57,broken clouds
480,Codrington,AU,-38.2667,141.9667,56.55,62,97,8.5,overcast clouds
481,Riviere-Au-Renard,CA,48.9957,-64.3971,50.29,93,99,17.22,overcast clouds
482,Port-Gentil,GA,-0.7193,8.7815,78.26,84,83,11.56,broken clouds
483,Tsarychanka,UA,48.937,34.4786,52.23,51,99,8.05,overcast clouds
484,Vestmannaeyjar,IS,63.4427,-20.2734,40.6,85,100,26.64,overcast clouds
485,Lesogorsk,RU,56.0458,99.5136,32.47,84,73,1.25,broken clouds
486,Tenenkou,ML,14.4572,-4.9169,84.9,34,63,5.19,broken clouds
487,Puerto Colombia,CO,10.9878,-74.9547,80.69,80,100,11.59,overcast clouds
488,Auki,SB,-8.7676,160.7034,86.14,62,72,3.29,broken clouds
489,Sao Raimundo Das Mangabeiras,BR,-7.0219,-45.4811,87.19,29,93,2.91,overcast clouds
490,Tashtagol,RU,52.7657,87.8894,32.32,85,61,2.39,broken clouds
491,Barhi,IN,23.9,80.8,74.41,90,98,4.7,overcast clouds
492,Nhulunbuy,AU,-12.2333,136.7667,88.41,62,40,12.66,scattered clouds
493,Gunjur,GM,13.2019,-16.7339,81.37,75,48,10.74,scattered clouds
494,Shingu,JP,33.7333,135.9833,66.13,70,90,5.53,overcast clouds
495,Kyabram,AU,-36.3167,145.05,57.87,54,23,4.59,few clouds
496,Tilichiki,RU,60.4667,166.1,18.07,64,100,9.75,overcast clouds
497,Tautira,PF,-17.7333,-149.15,86.02,71,55,17.85,broken clouds
498,Boyle,US,37.6334,-84.8666,53.55,58,1,3.44,clear sky
499,Shenkursk,RU,62.1091,42.896,39.65,77,51,10.25,broken clouds
500,Yashkul,RU,46.1711,45.3435,56.35,81,100,6.49,overcast clouds
501,Baruun-Urt,MN,46.6806,113.2792,27.99,46,11,9.53,few clouds
502,Fernley,US,39.608,-119.2518,74.19,13,5,1.01,clear sky
503,Talnakh,RU,69.4865,88.3972,30.29,96,100,15.77,overcast clouds
504,Bilma,NE,18.6853,12.9164,85.77,29,99,14.16,overcast clouds
505,Mvuma,ZW,-19.2792,30.5283,69.4,32,7,8.01,clear sky
506,Sumbe,AO,-11.2061,13.8437,72.54,83,31,2.95,scattered clouds
507,Frederico Westphalen,BR,-27.3592,-53.3944,59.45,89,65,5.57,broken clouds
508,Siparia,TT,10.1333,-61.5,83.07,90,10,1.01,clear sky
509,Cartagena,CO,10.3997,-75.5144,80.22,89,75,6.91,broken clouds
510,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,41.59,31,0,6.71,clear sky
511,Uruzgan,AF,32.8333,66.0,49.3,15,0,2.35,clear sky
512,Kutum,SD,14.2,24.6667,77.0,20,4,5.75,clear sky
513,Balma,FR,43.6111,1.4994,56.25,93,0,2.3,clear sky
514,Caramay,PH,10.1815,119.236,81.68,80,78,2.77,broken clouds
515,Kandrian,PG,-6.2167,149.55,84.42,71,99,4.88,light rain
516,Pouembout,NC,-21.1333,164.9,85.15,57,33,7.0,scattered clouds
517,Bo Rai,TH,12.5728,102.5371,80.85,96,100,4.07,moderate rain
518,Teluk Nibung,ID,3.001,99.8164,77.88,89,97,4.43,overcast clouds
519,Bathsheba,BB,13.2167,-59.5167,83.01,78,40,8.05,scattered clouds
520,Kuandian,CN,40.7286,124.7847,33.46,28,0,2.64,clear sky
521,Sistranda,NO,63.7256,8.834,45.9,55,65,28.7,broken clouds
522,Alamosa,US,37.4695,-105.87,60.78,17,1,5.75,clear sky
523,Christchurch,NZ,-43.5333,172.6333,71.8,51,78,3.0,broken clouds
524,Oktyabrskiy,RU,54.4815,53.471,38.32,65,70,6.13,broken clouds
525,Hambantota,LK,6.1241,81.1185,79.72,81,81,18.3,broken clouds
526,Mareeba,AU,-17.0,145.4333,89.31,60,49,2.95,scattered clouds
527,Novopokrovka,UA,49.8425,36.5477,48.58,55,99,5.17,light rain
528,Kichera,RU,55.9375,110.0997,24.48,92,96,4.36,overcast clouds
529,Gizo,SB,-8.103,156.8419,84.52,68,42,5.12,scattered clouds
530,Ayan,RU,56.45,138.1667,25.63,50,74,11.41,broken clouds
531,Nemuro,JP,43.3236,145.575,43.23,87,100,19.75,overcast clouds
532,Beisfjord,NO,68.3751,17.5988,39.25,99,100,5.86,overcast clouds
533,Masaurhi,IN,25.3509,85.0342,78.69,85,86,7.07,overcast clouds
534,Ornskoldsvik,SE,63.2909,18.7153,37.22,86,60,17.27,broken clouds
535,Tocopilla,CL,-22.092,-70.1979,64.0,65,12,12.41,few clouds
536,Hudson Bay,CA,52.85,-102.3842,46.92,55,28,4.61,scattered clouds
537,Maceio,BR,-9.6658,-35.7353,77.7,79,51,11.61,broken clouds
538,Kamaishi,JP,39.2667,141.8833,52.09,83,100,4.9,moderate rain
539,Lahan,NP,26.7296,86.4951,78.33,71,100,4.88,overcast clouds
540,Kathmandu,NP,27.7167,85.3167,66.42,94,75,2.3,broken clouds
541,Caucaia,BR,-3.7361,-38.6531,81.03,73,26,12.35,scattered clouds
542,Newport,GB,51.5877,-2.9984,56.82,92,94,8.01,overcast clouds
543,Khairpur Nathan Shah,PK,27.0936,67.7337,74.25,11,0,3.8,clear sky
544,Mtwango,TZ,-9.0167,34.8,57.96,76,87,7.87,overcast clouds
545,Antalya,TR,36.7741,30.7178,68.59,68,40,6.91,scattered clouds
546,Swan Hill,AU,-35.3378,143.5544,60.71,46,88,4.94,overcast clouds
547,Campina Verde,BR,-19.5356,-49.4864,79.61,62,71,4.61,broken clouds
548,Corn Island,NI,12.1694,-83.0418,84.15,73,80,11.48,broken clouds
549,Cervo,ES,43.6702,-7.4101,60.91,84,100,6.44,overcast clouds
550,Gat,IL,31.61,34.7642,75.4,65,84,4.72,broken clouds
551,Jurm,AF,36.8648,70.8342,49.26,34,1,3.71,clear sky
552,Kikwit,CD,-5.041,18.8162,71.38,94,69,1.16,light rain
553,Euclides Da Cunha,BR,-10.5075,-39.0158,72.99,73,71,11.25,broken clouds
554,Kishtwar,IN,33.3167,75.7667,55.22,48,1,4.9,clear sky
555,Sibolga,ID,1.7427,98.7792,78.37,84,100,2.8,overcast clouds
556,Jakar,BT,27.5492,90.7525,53.98,94,96,3.06,overcast clouds
557,Mandalgovi,MN,45.7625,106.2708,28.96,36,2,8.08,clear sky
558,Macau,MO,22.2006,113.5461,75.07,83,40,23.02,scattered clouds
559,Kawalu,ID,-7.3817,108.2082,76.3,87,99,2.64,overcast clouds
560,Aldan,RU,58.6031,125.3894,10.71,74,47,3.98,scattered clouds
561,Hailar,CN,49.2,119.7,26.28,49,66,8.77,broken clouds
562,Hokitika,NZ,-42.7167,170.9667,58.03,94,95,19.57,overcast clouds
563,Kysyl-Syr,RU,63.8986,122.7617,12.24,86,37,3.56,scattered clouds
564,Port Hedland,AU,-20.3167,118.5667,86.05,48,60,11.5,broken clouds
565,Channel-Port Aux Basques,CA,47.5702,-59.1367,51.84,82,19,4.18,few clouds
566,Thinadhoo,MV,0.5333,72.9333,83.28,71,100,21.27,overcast clouds
567,Takoradi,GH,4.8845,-1.7554,78.08,88,43,7.94,scattered clouds
568,Cine,TR,37.6117,28.0614,56.3,90,3,1.23,clear sky
569,Lazaro Cardenas,MX,17.9583,-102.2,82.22,82,20,6.44,few clouds
570,Tucuma,BR,-0.1833,-50.05,80.92,78,57,9.33,broken clouds
571,Harrison,US,30.4091,-89.0436,66.27,50,1,9.22,clear sky
572,Rabaul,PG,-4.1967,152.1721,83.79,71,30,5.19,light rain
573,West Bay,KY,19.3667,-81.4167,82.99,78,6,7.67,clear sky
574,Avera,US,33.194,-82.5271,69.67,52,0,13.62,clear sky
575,Chicama,PE,-7.8447,-79.1469,59.54,79,93,9.31,overcast clouds
576,Korla,CN,41.7597,86.1469,47.28,34,4,2.98,clear sky
577,Villarrica,PY,-25.75,-56.4333,64.92,85,71,6.67,broken clouds
578,Lufilufi,WS,-13.8745,-171.5986,81.43,71,49,17.27,scattered clouds
579,Nantucket,US,41.2835,-70.0995,71.02,87,75,14.97,broken clouds
580,Zafra,ES,38.4167,-6.4167,63.88,50,100,0.81,overcast clouds
581,Kamina,CD,-8.7386,24.9906,65.35,83,100,2.93,overcast clouds
582,Floro,NO,61.5996,5.0328,39.16,87,75,1.14,broken clouds
583,Pangkalanbuun,ID,-2.6833,111.6167,80.71,85,94,1.92,overcast clouds
584,Kencong,ID,-8.2833,113.3667,79.88,80,95,2.59,overcast clouds
585,Tsumeb,NA,-19.2333,17.7167,67.55,11,1,20.38,clear sky
586,Howard Springs,AU,-12.497,131.047,91.81,73,74,5.91,broken clouds
587,Kermanshah,IR,34.3142,47.065,58.1,31,0,0.0,clear sky
588,Sassandra,CI,4.95,-6.0833,76.59,91,18,5.86,light rain
589,Kaeo,NZ,-35.1,173.7833,66.33,85,99,15.32,overcast clouds
590,Bose,IT,45.4612,8.0137,51.24,81,0,4.07,clear sky
591,Nuuk,GL,64.1835,-51.7216,32.61,80,0,4.61,clear sky
592,Sala Consilina,IT,40.3912,15.5989,51.39,90,98,2.95,overcast clouds
593,Sobolevo,RU,54.4299,31.8996,39.07,90,59,9.53,broken clouds
594,Pangai,TO,-19.8,-174.35,77.7,78,39,12.93,scattered clouds
595,Beipiao,CN,41.7919,120.7792,35.28,28,0,5.82,clear sky
596,Carutapera,BR,-1.195,-46.02,78.44,87,48,5.55,scattered clouds
597,Ulaanbaatar,MN,47.9077,106.8832,27.52,42,8,1.52,clear sky
598,Amapa,BR,1.0,-52.0,82.0,57,51,6.87,broken clouds
599,Palana,RU,59.1167,159.9667,25.59,72,100,8.97,overcast clouds
600,Juxtlahuaca,MX,17.4294,-99.1467,73.74,76,16,1.7,few clouds
601,Methven,NZ,-43.6333,171.65,63.91,65,18,16.53,light rain
602,Champerico,GT,14.3,-91.9167,83.35,73,53,4.47,broken clouds
603,Juneau,US,58.3019,-134.4197,44.65,87,20,4.61,light snow
604,Berdigestyakh,RU,62.0989,126.6992,15.55,79,78,2.75,broken clouds
605,Kunming,CN,25.0389,102.7183,50.76,82,100,4.81,overcast clouds
606,San Jose De Rio Tinto,HN,14.9333,-85.7,78.37,88,83,4.23,broken clouds
607,Maltahohe,NA,-24.8333,16.9833,51.46,28,0,18.99,clear sky
608,Santa Vitoria Do Palmar,BR,-33.5189,-53.3681,50.56,68,72,4.88,broken clouds
609,Sulphur,US,30.2366,-93.3774,67.98,49,1,8.05,clear sky
610,San Ramon,US,37.7799,-121.978,85.14,22,1,1.01,clear sky
611,Requena,ES,39.4883,-1.1004,61.14,75,100,2.28,overcast clouds
612,Ardahan,TR,41.1087,42.7022,45.84,78,1,1.57,clear sky
613,Raudeberg,NO,61.9875,5.1352,38.86,60,96,7.65,overcast clouds
614,Gazli,UZ,40.1333,63.45,51.31,28,0,10.54,clear sky
615,Boguchany,RU,58.3814,97.4531,35.8,97,100,1.43,overcast clouds
616,Matay,EG,28.419,30.7792,75.34,40,85,14.34,overcast clouds
617,Muros,ES,42.7762,-9.0603,64.24,94,100,13.0,overcast clouds
618,Belaya Gora,RU,68.5333,146.4167,9.37,88,91,3.11,overcast clouds
619,Benguela,AO,-12.5763,13.4055,71.56,80,76,2.59,broken clouds
620,Portland,US,45.5234,-122.6762,69.8,61,75,3.0,broken clouds
621,Atar,MR,20.5169,-13.0499,87.55,15,100,8.66,overcast clouds
622,Sulphur Springs,US,33.1385,-95.6011,65.07,34,1,5.75,clear sky
623,Middelburg,ZA,-25.7751,29.4648,67.37,54,87,8.7,overcast clouds
624,Kieta,PG,-6.2167,155.6333,84.0,73,67,6.02,light rain
625,Walvis Bay,NA,-22.9575,14.5053,54.09,76,0,4.61,clear sky
626,Gemena,CD,3.25,19.7667,70.39,99,60,2.59,broken clouds
627,Anjiang,CN,27.3194,110.1031,53.33,86,100,4.88,overcast clouds
628,Ritchie,ZA,-29.038,24.6028,47.41,19,28,10.58,scattered clouds
629,Lahaina,US,20.8783,-156.6825,84.2,78,5,10.98,clear sky
630,Saint-Ambroise,CA,48.5501,-71.3324,57.69,95,100,11.97,moderate rain
631,Mahuta,TZ,-10.8667,39.45,64.67,97,29,4.94,scattered clouds
632,Derzhavinsk,KZ,51.1,66.3167,47.61,54,92,6.85,overcast clouds
633,Segou,ML,13.4317,-6.2157,79.68,60,85,7.92,overcast clouds
634,Tahe,CN,52.3333,124.7333,22.3,49,79,2.39,broken clouds
635,At-Bashi,KG,41.1702,75.8106,36.99,41,38,2.3,scattered clouds
636,Marau,BR,-28.4492,-52.2,55.31,93,99,8.39,overcast clouds
637,Morehead,US,37.2711,-87.1764,56.95,57,1,0.0,clear sky
638,Ilhabela,BR,-23.7781,-45.3581,69.89,93,100,6.2,overcast clouds
639,Dasoguz,TM,41.8363,59.9666,41.11,56,0,6.91,clear sky
640,Hauterive,FR,46.0901,3.4459,45.36,86,0,4.09,clear sky
641,Neuquen,AR,-38.9516,-68.0591,58.89,41,0,10.36,clear sky
642,Mutis,CO,6.2262,-77.4044,76.39,94,100,6.91,moderate rain
643,Puerto Leguizamo,CO,-0.1934,-74.7819,73.44,96,98,1.81,overcast clouds
644,Sucre,BO,-19.0333,-65.2627,62.29,57,86,6.89,overcast clouds
645,Ewa Beach,US,21.3156,-158.0072,84.15,55,75,15.01,broken clouds
646,Dakar,SN,14.6937,-17.4441,82.53,89,20,4.61,few clouds
647,Leh,IN,34.1667,77.5833,42.3,36,11,2.57,few clouds
648,Meadow Lake,US,34.8014,-106.5436,68.77,22,0,4.25,clear sky
649,Seoul,KR,37.5683,126.9778,40.57,33,0,10.36,clear sky
650,Agadir,MA,30.4202,-9.5982,63.05,53,8,4.92,clear sky
651,Sorland,NO,67.667,12.6934,41.67,74,84,13.85,broken clouds
652,U Thong,TH,14.3751,99.8923,74.48,98,100,6.26,light rain
653,Shu,KZ,43.5983,73.7614,45.75,48,0,3.0,clear sky
654,Hay River,CA,60.8156,-115.7999,38.28,70,11,7.58,few clouds
655,Antalaha,MG,-14.9003,50.2788,69.62,87,69,5.46,light rain
656,Khandyga,RU,62.6667,135.6,7.79,81,42,2.53,scattered clouds
657,Kalmunai,LK,7.4167,81.8167,79.63,71,99,5.66,overcast clouds
658,Palampur,IN,32.1167,76.5333,65.75,28,20,5.84,few clouds
659,Husum,DE,54.4858,9.0524,49.91,86,100,15.12,overcast clouds
660,Porto Novo,BJ,6.4965,2.6036,78.62,88,46,7.2,light rain
661,Libreville,GA,0.3925,9.4537,80.62,83,40,9.22,light rain
662,Nacala,MZ,-14.5428,40.6728,74.75,85,6,8.25,clear sky
663,Anito,PH,12.4497,125.2886,80.69,89,62,5.06,broken clouds
664,Kidal,ML,18.4411,1.4078,85.48,11,3,9.8,clear sky
665,Vasai,IN,19.47,72.8,82.49,66,65,3.33,broken clouds
666,Miri,MY,4.4148,114.0089,79.0,90,100,4.36,overcast clouds
667,Bundaberg,AU,-24.85,152.35,80.89,32,0,4.61,clear sky
668,Cabedelo,BR,-6.9811,-34.8339,75.87,80,38,16.2,scattered clouds
669,Lavumisa,SZ,-27.31,31.892,66.11,80,100,7.49,light rain
670,Yulara,AU,-25.2406,130.9889,80.44,17,69,18.41,broken clouds
671,Peruibe,BR,-24.32,-46.9983,67.39,94,100,4.79,overcast clouds
672,Okha,RU,53.5739,142.9478,34.29,86,100,40.22,light rain
673,Port Augusta,AU,-32.5,137.7667,75.34,30,0,8.39,clear sky
